,gold,characters,hypothesis,value
68086,Русская Песня,РусскаяПесня,Русская Песня,45.1234245300293
113985,медведково,медведково,медведково,45.17311477661133
139136,пропаганда,пропаганда,пропа ганда,45.1816520690918
26548,Десантники,Десантники,Десантники,45.1876106262207
42887,Махачкала,Махачкала,Махачкала,45.20353698730469
87529,асцпитер,асцпитер,асцпитер,45.20891571044922
28414,Дягилево,Дягилево,Дя гилево,45.212547302246094
160650,БАРС 2017,БАРС2017,БАРС 2017,45.21394729614258
90447,вдохновение,вдохновение,в дохновение,45.238460540771484
154363,часы работы,часыработы,часы работы,45.24722671508789
3514,БТРМДМ,БТРМДМ,БТРМДМ,45.262325286865234
23136,День Победы,ДеньПобеды,День Победы,45.28216552734375
153710,хулиганство,хулиганство,хулиганство,45.28428268432617
159917,АРМИ 2018,АРМИ2018,АРМИ 2018,45.30051040649414
152114,учитель года,учительгода,учительгода,45.33420944213867
66122,РВВДКУ,РВВДКУ,РВВДКУ,45.33485794067383
142723,самозащита,самозащита,само защита,45.35161209106445
20778,День Героев,ДеньГероев,День Героев,45.37952423095703
92144,вперед Россия,впередРоссия,в перед Россия,45.38972854614258
110262,красносельский,красносельский,красно сельский,45.4056282043457
123649,овощебаза,овощебаза,овоще база,45.46992492675781
64094,Почты Мира,ПочтыМира,Почты Мира,45.50007247924805
69268,СПбСВУ,СПбСВУ,СПб СВУ,45.52332305908203
66594,Револьвер,Револьвер,Револьвер,45.56793975830078
69521,Сан Хуан,СанХуан,Сан Хуан,45.57722091674805
142104,русское радио,русскоерадио,русское радио,45.585697174072266
7110,Вездеходы,Вездеходы,Везде ходы,45.59426498413086
95827,день донора,деньдонора,день донора,45.636417388916016
120443,наша команда,нашакоманда,наша команда,45.65139389038086
85952,автоподставы,автоподставы,авто подставы,45.67453384399414
1925,Ансамбль,Ансамбль,Ансамбль,45.67643356323242
75298,Спецназ,Спецназ,Спецназ,45.68024444580078
121770,новокосино,новокосино,ново косино,45.76185989379883
136332,почтовый кот,почтовыйкот,почтовый кот,45.785682678222656
134427,почтальоны,почтальоны,почтальоны,45.81262969970703
112277,ломоносовский,ломоносовский,ломоносовский,45.83873748779297
83812,Щит и Меч,ЩитиМеч,Щити Меч,45.88844299316406
9648,Владивосток,Владивосток,Владивосток,45.89133071899414
69309,Салехард,Салехард,Сале хард,45.89329528808594
79798,УсСВУ,УсСВУ,Ус СВУ,45.92719268798828
139969,путешествия,путешествия,путешествия,45.938175201416016
1998,Антарктида,Антарктида,Антарктида,45.94890594482422
19285,Гренландия,Гренландия,Гренландия,45.98285675048828
36426,Конная Полиция,КоннаяПолиция,Конная Полиция,46.02301788330078
160168,АрМИ 2017,АрМИ2017,АрМИ 2017,46.06778335571289
88966,благодарю,благодарю,бла годарю,46.127803802490234
91753,военный парад,военныйпарад,военный парад,46.14033889770508
38807,Ликвидаторы,Ликвидаторы,Ликвидаторы,46.15546798706055
163493,Ил 78 М,Ил78М,Ил78М,46.16227722167969
169971,Фото _ дня,Фото_дня,Фото_дня,46.188880920410156
67450,Рос патриот,Роспатриот,Роспатри от,46.217777252197266
15358,Восточный пруд,Восточныйпруд,Восточный пруд,46.22329330444336
23062,День Печати,ДеньПечати,День Печати,46.23853302001953
111612,лето алисы,летоалисы,лето алисы,46.23871994018555
114057,медвежата,медвежата,медвежата,46.26877212524414
156094,эрмитаж,эрмитаж,эрмитаж,46.292083740234375
87596,аэропорт,аэропорт,аэро порт,46.333797454833984
115338,микрозайм,микрозайм,микрозайм,46.336185455322266
127681,перекрытие,перекрытие,перекрытие,46.34187698364258
75917,Стокгольм,Стокгольм,Сток гольм,46.41167068481445
92449,вымогатели,вымогатели,вы могатели,46.41258239746094
113709,мвд россии,мвдроссии,м вдроссии,46.41859817504883
48895,Нахимовцы,Нахимовцы,Нахимовцы,46.44094467163086
114833,мероприятие,мероприятие,мероприятие,46.47294235229492
110753,крылатское,крылатское,крылатское,46.475128173828125
169647,Т 72Б3,Т72Б3,Т 72 Б 3,46.50331115722656
97984,дерево добра,дереводобра,деревод обра,46.53047561645508
91121,видео полиция,видеополиция,видео полиция,46.538055419921875
151498,у гибдд,угибдд,у гибдд,46.630088806152344
105953,история почты,историяпочты,история почты,46.6355094909668
133846,почта в кино,почтавкино,почтавкино,46.65446472167969
92741,выпускной,выпускной,вы пускной,46.65525817871094
3773,Безопасность,Безопасность,Безопасность,46.67378234863281
83845,Экспедиция,Экспедиция,Экспедиция,46.68272018432617
121966,новый арбат,новыйарбат,новый арбат,46.68754577636719
2624,Артиллерия,Артиллерия,Артиллерия,46.68997573852539
14163,Вопрос Дня,ВопросДня,Вопрос Дня,46.69832229614258
111971,лица почты,лицапочты,лица почты,46.707191467285156
48843,Нарьян Мар,НарьянМар,Нарьян Мар,46.71261215209961
109629,конференция,конференция,конференция,46.73656463623047
90593,велосипед,велосипед,велоси пед,46.753963470458984
110695,круг света,кругсвета,круг света,46.76100158691406
163397,ИНДРА 2017,ИНДРА2017,ИНДРА 2017,46.780609130859375
172409,мвд 77,мвд77,м в д 77,46.79033279418945
85349,автокресло,автокресло,авто кресло,46.81167221069336
55181,Перевооружение,Перевооружение,Перево оружение,46.84260177612305
130485,подписчики,подписчики,подписчики,46.84355926513672
80062,Факт МЧС,ФактМЧС,Факт МЧС,46.871803283691406
92677,выпускник,выпускник,вы пускник,46.9001350402832
45224,Минометчики,Минометчики,Миномет чики,46.91279602050781
87669,бабушкинский,бабушкинский,бабушкинский,46.91394805908203
160696,БМД 4 М,БМД4М,БМД4М,46.92158889770508
64635,Правонарушения,Правонарушения,Право на рушения,46.92430877685547
69981,Свердловск,Свердловск,Свердловск,46.954322814941406
80696,Фрида Кало,ФридаКало,Фрида Кало,46.960121154785156
98961,добро почта,добропочта,добропочта,46.981388092041016
173363,новый год 2016,новыйгод2016,новый год 2016,47.00905227661133
73254,Совет МЧС,СоветМЧС,Совет МЧС,47.02577209472656
139894,психолог,психолог,психолог,47.03531265258789
125180,отдел полиции,отделполиции,от дел полиции,47.08198547363281
162460,ЗАПАД 2017,ЗАПАД2017,ЗАПАД 2017,47.10703659057617
37987,Кубок моря,Кубокморя,Кубок моря,47.122493743896484
61463,Почта маркет,Почтамаркет,Почта маркет,47.13042068481445
173547,привет _ из,привет_из,привет_из,47.14540481567383
38359,Лайфхак,Лайфхак,Лайфхак,47.15793991088867
127594,первый канал,первыйканал,первый канал,47.15966033935547
99025,долгожитель,долгожитель,долгожитель,47.169437408447266
119650,наркопритон,наркопритон,нарко притон,47.186222076416016
92338,вызов полиции,вызовполиции,вызов полиции,47.1958122253418
167057,Открытка 2016,Открытка2016,Открытка 2016,47.201053619384766
78019,Твин Пикс,ТвинПикс,Твин Пикс,47.23457717895508
51083,Олег Баранов,ОлегБаранов,Олег Баранов,47.313819885253906
1059,Азерпочта,Азерпочта,Азер почта,47.32645797729492
98098,дети пишут,детипишут,дети пишут,47.32742691040039
109126,конная полиция,коннаяполиция,конная полиция,47.34535598754883
131356,поле чудес,полечудес,полеч удес,47.366432189941406
26465,Дерево Добра,ДеревоДобра,Дерево Добра,47.37434768676758
2068,Антитеррор,Антитеррор,Антитеррор,47.37971496582031
114194,медиа полиция,медиаполиция,медиа полиция,47.38289260864258
172393,мвд 57,мвд57,м в д 57,47.42020034790039
84460,ЮНЕСКО,ЮНЕСКО,Ю НЕСКО,47.424713134765625
104208,идеи для дома,идеидлядома,идеи длядома,47.44590759277344
85415,автоматизация,автоматизация,автоматизация,47.450260162353516
151961,услуги почты,услугипочты,услуги почты,47.45471954345703
127420,пенсионер,пенсионер,пенсионер,47.45746612548828
160222,АрМИ 2018,АрМИ2018,АрМИ 2018,47.461299896240234
25708,День памяти,Деньпамяти,День памяти,47.48957824707031
24909,День Учителя,ДеньУчителя,День Учителя,47.49505615234375
167014,Орлан 10,Орлан10,Орлан 10,47.566131591796875
155392,что делать если,чтоделатьесли,что делать если,47.56688690185547
148096,специалист,специалист,специалист,47.592044830322266
116059,молжаниновский,молжаниновский,молжаниновский,47.6461296081543
139847,профсоюз,профсоюз,профсоюз,47.6713752746582
146266,снова в школу,сновавшколу,снова в школу,47.68136978149414
121229,нет дтп,нетдтп,нетдт п,47.686607360839844
8145,Великобритания,Великобритания,Велик обритания,47.690391540527344
52251,Орлёнок,Орлёнок,Орлёнок,47.70096969604492
167522,Петровка 38,Петровка38,Петровка 38,47.72480010986328
160460,Армия России 2017,АрмияРоссии2017,Армия России 2017,47.724849700927734
115664,многоборье,многоборье,много борье,47.737640380859375
115171,метрогородок,метрогородок,метрогородок,47.743370056152344
150060,теплый стан,теплыйстан,теплыйстан,47.78695297241211
111253,левобережный,левобережный,левобережный,47.85774612426758
46957,МосВМУ,МосВМУ,Мос В МУ,47.88703918457031
64435,Правовая Справка,ПравоваяСправка,Правовая Справка,47.92399597167969
76477,Суворовцы,Суворовцы,Су воровцы,47.93907928466797
100996,живая зебра,живаязебра,живая зебра,47.93955612182617
80998,Хеллоуин,Хеллоуин,Хеллоуин,47.97568893432617
168267,СВЛ 314,СВЛ314,СВЛ 314,47.97604751586914
124177,олимпиада,олимпиада,олим пиада,47.989463806152344
81831,Час Земли,ЧасЗемли,Час Земли,47.99069595336914
151861,университет,университет,уни верситет,47.996116638183594
168568,Служба 02,Служба02,Служба02,47.99867630004883
100728,европротокол,европротокол,евро протокол,48.00815200805664
169590,Су 30СМ,Су30СМ,Су30СМ,48.02251434326172
51981,Опрос МЧС,ОпросМЧС,Опрос МЧС,48.0260124206543
169555,Су 24МР,Су24МР,Су24МР,48.06428527832031
24683,День Студента,ДеньСтудента,День Студента,48.07157897949219
61168,Почта доставляет,Почтадоставляет,Почта доставляет,48.09149932861328
22989,День Памяти,ДеньПамяти,День Памяти,48.1195068359375
98672,для граждан,дляграждан,для граждан,48.1866569519043
134202,почта доставляет,почтадоставляет,почта доставляет,48.20314407348633
48957,Нетаньяху,Нетаньяху,Не таньяху,48.25521469116211
29636,Заполярье,Заполярье,За полярье,48.328006744384766
109440,контрабанда,контрабанда,контра банда,48.33661651611328
95428,день ангела,деньангела,день ангела,48.36863327026367
4053,Безопастность,Безопастность,Безопастность,48.39093017578125
151193,тургеневская,тургеневская,тургеневская,48.43317794799805
69357,Саманта Смит,СамантаСмит,Саманта Смит,48.4422607421875
39018,Лица МЧС,ЛицаМЧС,Лица МЧС,48.44451141357422
160037,АРМИЯ 2017,АРМИЯ2017,АРМИЯ 2017,48.479759216308594
80116,Факты МЧС,ФактыМЧС,Факты МЧС,48.488948822021484
18502,Гонка Героев,ГонкаГероев,Гонка Героев,48.50236129760742
159972,АРМИЯ 2016,АРМИЯ2016,АРМИЯ 2016,48.50687026977539
78074,Телепередачи,Телепередачи,Теле передачи,48.54724884033203
51725,Оплата Труда,ОплатаТруда,Оплата Труда,48.561851501464844
139762,профилактика,профилактика,профилактика,48.56504440307617
69207,СМИ о нас,СМИонас,СМИонас,48.58625030517578
110167,краски жизни,краскижизни,краски жизни,48.59134292602539
59889,Почта Маркет,ПочтаМаркет,Почта Маркет,48.59232711791992
82888,Чистый берег,Чистыйберег,Чистый берег,48.609554290771484
86583,азартные игры,азартныеигры,азартные игры,48.62743377685547
47022,Мосгордума,Мосгордума,Мос гордума,48.6292724609375
6713,ВУНЦВВС,ВУНЦВВС,ВУНЦВВС,48.62958908081055
50234,Новости МЧС,НовостиМЧС,Новости МЧС,48.630714416503906
84715,Юмор МЧС,ЮморМЧС,Юмор МЧС,48.63650894165039
17500,Герои МВД,ГероиМВД,Герои МВД,48.63845443725586
92519,вымогательство,вымогательство,вы могательство,48.64207458496094
149827,текстильщики,текстильщики,текстильщики,48.67180252075195
87822,барсеточник,барсеточник,барсеточник,48.685546875
104590,инструктаж,инструктаж,инструкта ж,48.68813705444336
297,Авиадартс,Авиадартс,Авиа дартс,48.701656341552734
114114,медвеженок,медвеженок,медвеженок,48.71519088745117
67148,Роза Хутор,РозаХутор,Роза Хутор,48.71603775024414
140850,розыгрыш,розыгрыш,розы грыш,48.74927520751953
90657,велосипеды,велосипеды,велоси педы,48.78145217895508
131141,полевая почта,полеваяпочта,полевая почта,48.785099029541016
133233,посткроссинг,посткроссинг,пост кроссинг,48.80352783203125
169734,Ту 95МС,Ту95МС,Ту95МС,48.80356216430664
84410,ЮАО МЧС,ЮАОМЧС,Ю АОМЧС,48.806182861328125
45025,Минобороны России,МинобороныРоссии,Минобороны России,48.80875015258789
68197,Русские Витязи,РусскиеВитязи,Русские Витязи,48.81756591796875
19637,Дальний Восток,ДальнийВосток,Дальний Восток,48.83613967895508
76885,Сыктывкар,Сыктывкар,Сыкты в кар,48.85187911987305
86977,амурская осень,амурскаяосень,амурская осень,48.854305267333984
151058,тройняшки,тройняшки,тройняшки,48.85529708862305
88850,благодарность,благодарность,благодарность,48.8607292175293
84895,Яков Беляев,ЯковБеляев,Яков Беляев,48.87521743774414
89313,боеприпасы,боеприпасы,бое припасы,48.88838577270508
167167,ПМЭФ 2014,ПМЭФ2014,ПМЭФ 2014,48.93491744995117
147629,спартакиада,спартакиада,спартаки ада,48.94104766845703
90958,вечная память,вечнаяпамять,вечная память,48.9463005065918
59981,Почта Победы,ПочтаПобеды,Почта Победы,48.979698181152344
76956,ТК Звезда,ТКЗвезда,ТК Звезда,48.9833984375
5839,Бон Скотт,БонСкотт,Бон Скотт,49.01472091674805
18820,Города Победы,ГородаПобеды,Города Победы,49.014896392822266
135640,почтовые правила,почтовыеправила,почтовые правила,49.07186508178711
105669,инфографика,инфографика,инфо графика,49.07870864868164
131252,полезно знать,полезнознать,полезно знать,49.08829116821289
6244,Будни МЧС,БудниМЧС,Будни МЧС,49.09901428222656
83763,Щит И Лира,ЩитИЛира,Щит ИЛира,49.1040153503418
167221,ПМЭФ 2016,ПМЭФ2016,ПМЭФ 2016,49.19939422607422
167275,ПМЭФ 2017,ПМЭФ2017,ПМЭФ 2017,49.217098236083984
50155,Новости ДНЯ,НовостиДНЯ,Новости ДНЯ,49.224449157714844
95910,день животных,деньживотных,день животных,49.273441314697266
170079,ЧАЭС 30,ЧАЭС30,ЧАЭС 30,49.311668395996094
128134,письма детей,письмадетей,пись мадетей,49.311832427978516
89533,бронепробег,бронепробег,броне пробег,49.31546401977539
98156,дети рисуют,детирисуют,детирисуют,49.31942367553711
115483,миротворцы,миротворцы,миротворцы,49.346458435058594
85235,автозапчасти,автозапчасти,авто запчасти,49.35729217529297
135276,почтовые марки,почтовыемарки,почтовые марки,49.37353515625
168296,СПСЧ 13,СПСЧ13,СПСЧ 13,49.40719985961914
146158,снова В школу,сноваВшколу,снова Вшколу,49.44458770751953
66054,Пятигорск,Пятигорск,Пятигорск,49.47213363647461
49344,Николай Басков,НиколайБасков,Николай Басков,49.481773376464844
137305,правопорядок,правопорядок,право порядок,49.5118522644043
112082,ложное сообщение,ложноесообщение,ложное сообщение,49.51498031616211
107733,кино о почте,киноопочте,кино опочте,49.52973556518555
32124,Искандер М,ИскандерМ,Искандер М,49.533203125
40312,МЧС РОССИИ,МЧСРОССИИ,МЧСРОССИИ,49.5389404296875
91990,вор в законе,ворвзаконе,ворв законе,49.54177474975586
132514,полиция детям,полициядетям,полиция детям,49.55241012573242
49475,Николай Панков,НиколайПанков,Николай Панков,49.55247497558594
160102,АРМИЯ 2018,АРМИЯ2018,АРМИЯ 2018,49.59996795654297
71903,Словарь МЧС,СловарьМЧС,Словарь МЧС,49.6124382019043
39055,Лица Почты,ЛицаПочты,Лица Почты,49.62322235107422
98533,детский отдых,детскийотдых,детский отдых,49.62981414794922
169706,Ту 22М3,Ту22М3,Ту22М3,49.64761734008789
113656,мвд детям,мвддетям,м в ддетям,49.67512893676758
100345,дядя степа,дядястепа,дядя степа,49.680267333984375
86327,автострахование,автострахование,авто страхование,49.70728302001953
17557,Герои МЧС,ГероиМЧС,Герои МЧС,49.714656829833984
126715,офицеры россии,офицерыроссии,офицеры россии,49.71646499633789
104713,интересно знать,интереснознать,интересно знать,49.7492790222168
133160,пост О почте,постОпочте,пост Опочте,49.78599548339844
166604,Новая Волна 2017,НоваяВолна2017,Новая Волна 2017,49.84878921508789
70654,Селектор МО,СелекторМО,Селектор МО,49.8909912109375
36623,Концлагеря,Концлагеря,Концлагеря,49.90223693847656
14225,Вопрос МЧС,ВопросМЧС,Вопрос МЧС,49.903419494628906
46980,МосВОКУ,МосВОКУ,Мос ВОКУ,49.925315856933594
393,Авиация СССР,АвиацияСССР,Авиация СССР,49.97137451171875
166785,Новый Год 2018,НовыйГод2018,Новый Год 2018,49.98363494873047
93128,галаконцерт,галаконцерт,гала концерт,49.98717498779297
39843,Лыжный Поход,ЛыжныйПоход,Лыжный Поход,49.998924255371094
173473,петровка 38,петровка38,петровка 38,50.019649505615234
129247,питер держись,питердержись,питер держись,50.04496765136719
13701,Военный Парад,ВоенныйПарад,Военный Парад,50.051116943359375
53447,Открывая Россию,ОткрываяРоссию,Открывая Россию,50.05254364013672
106542,каналы связи,каналысвязи,каналы связи,50.07168197631836
88366,бескудниково,бескудниково,бескудниково,50.07733917236328
146847,сопрано магия,сопраномагия,сопрано магия,50.07820510864258
156867,яркая звезда,яркаязвезда,яркая звезда,50.12482833862305
81770,Цифра Дня,ЦифраДня,Цифра Дня,50.13357925415039
59625,Почта Артека,ПочтаАртека,Почта Артека,50.170406341552734
122406,обратный отсчет,обратныйотсчет,обратный отсчет,50.18673324584961
126049,открытка из,открыткаиз,открытка из,50.18708038330078
77018,Таджикистан,Таджикистан,Таджикистан,50.239925384521484
113600,мвд алтай,мвдалтай,м в далтай,50.24759292602539
174081,щит и лира 2017,щитилира2017,щитилира 2017,50.26530075073242
79985,Учения МЧС,УченияМЧС,Учения МЧС,50.2689094543457
138311,прием граждан,приемграждан,прием граждан,50.340274810791016
150175,технологии,технологии,технологии,50.360984802246094
171044,важно _ знать,важно_знать,важно_знать,50.403236389160156
82808,Чистое Небо,ЧистоеНебо,Чистое Небо,50.44511413574219
98787,для животных,дляживотных,дляживотных,50.468894958496094
33008,История МЧС,ИсторияМЧС,История МЧС,50.476959228515625
8366,Верхотурье,Верхотурье,Вер хотурье,50.47884750366211
19498,ДЕТИ ГЕРОИ,ДЕТИГЕРОИ,ДЕТИ ГЕРОИ,50.53242111206055
165129,МЧС _ 112,МЧС_112,МЧС_112,50.54255676269531
75414,Срочный Вызов,СрочныйВызов,Срочный Вызов,50.54996871948242
109519,контрафакт,контрафакт,контрафакт,50.56470489501953
10871,Военная Полиция,ВоеннаяПолиция,Военная Полиция,50.57360076904297
139670,профессионал,профессионал,профессионал,50.579193115234375
153523,хорошие новости,хорошиеновости,хорошие новости,50.58307647705078
50888,Одна На Всех,ОднаНаВсех,Одна На Всех,50.61435317993164
113468,маячная почта,маячнаяпочта,маячная почта,50.615875244140625
161797,Важно _ знать,Важно_знать,Важно_знать,50.62031173706055
70499,Североморск,Североморск,Североморск,50.62126541137695
162304,День _ знаний,День_знаний,День_знаний,50.680259704589844
24792,День Танкиста,ДеньТанкиста,День Танкиста,50.681556701660156
95310,дежурная часть,дежурнаячасть,дежурная часть,50.69091796875
100287,дядя Степа,дядяСтепа,дядя Степа,50.72275161743164
120588,недвижимость,недвижимость,недвижимость,50.73209762573242
10709,Военная История,ВоеннаяИстория,Военная История,50.733001708984375
136812,почтовый ящик,почтовыйящик,почтовый ящик,50.73521423339844
127480,первый звонок,первыйзвонок,первый звонок,50.73933410644531
121644,новоконюшенный,новоконюшенный,новоконюшенный,50.795616149902344
46292,Молодежь России,МолодежьРоссии,Молодежь России,50.840789794921875
160712,БТР 82 А,БТР82А,БТР82А,50.85549545288086
169433,Сталинград 75,Сталинград75,Сталин град 75,50.89069366455078
81713,Цитата МЧС,ЦитатаМЧС,Цитата МЧС,50.893646240234375
120694,незамерзайка,незамерзайка,незамер зайка,50.91949462890625
118053,мультфильм,мультфильм,мульт фильм,50.94050598144531
55928,Подводные Силы,ПодводныеСилы,Подводные Силы,50.975772857666016
31018,Изобретатели,Изобретатели,Изобретатели,50.97923278808594
13544,Военные Сборы,ВоенныеСборы,Военные Сборы,50.99284744262695
52716,Остров Рождества,ОстровРождества,Остров Рождества,51.032127380371094
163457,Ил 76 МД,Ил76МД,Ил76МД,51.04703903198242
142629,салон связи,салонсвязи,салон связи,51.04957962036133
50027,Новосибирск,Новосибирск,Ново сибирск,51.05599594116211
49714,Новая Звезда,НоваяЗвезда,Новая Звезда,51.081485748291016
28085,Дорога Мужества,ДорогаМужества,Дорога Мужества,51.09172821044922
141619,роскомнадзор,роскомнадзор,роском надзор,51.09251022338867
7172,Вектор Спасения,ВекторСпасения,Вектор Спасения,51.15028762817383
46659,Морская Авиация,МорскаяАвиация,Морская Авиация,51.154144287109375
67861,Русская Кавалерия,РусскаяКавалерия,Русская Кавалерия,51.165672302246094
99374,доставка на дом,доставканадом,доставка на дом,51.17609786987305
51174,Олег Газманов,ОлегГазманов,Олег Газманов,51.205421447753906
92297,вузы МЧС,вузыМЧС,вузы МЧС,51.217262268066406
54357,Памятные Даты,ПамятныеДаты,Памятные Даты,51.2520751953125
151126,троллейбус,троллейбус,троллей бус,51.271514892578125
117599,музей почты,музейпочты,музей почты,51.28707504272461
125315,открывая Россию,открываяРоссию,открывая Россию,51.308658599853516
67356,Рос молодежь,Росмолодежь,Росмо лодежь,51.3264045715332
34979,Коллегия МО,КоллегияМО,Коллегия МО,51.34461975097656
130722,поклонная гора,поклоннаягора,поклонная гора,51.352691650390625
67023,Ричард Райт,РичардРайт,Ричард Райт,51.39387130737305
17613,Герои Отечества,ГероиОтечества,Герои Отечества,51.41180419921875
18411,Год Экологии,ГодЭкологии,Год Экологии,51.4998893737793
162170,Вопрос _ дня,Вопрос_дня,Вопрос_дня,51.511959075927734
145465,скоро в школу,скоровшколу,скоров школу,51.518104553222656
140120,работаем брат,работаембрат,работаем брат,51.53586196899414
98250,детские письма,детскиеписьма,детские письма,51.54216384887695
69107,СМИ ОБ МЧС,СМИОБМЧС,СМИОБМЧС,51.65681076049805
148169,спешная почта,спешнаяпочта,спешная почта,51.685237884521484
93213,гелендваген,гелендваген,гелен дваген,51.765380859375
148006,спецгашение,спецгашение,спецгашение,51.77688980102539
54842,Парк Патриот,ПаркПатриот,Парк Патриот,51.85960006713867
6531,ВСРФ за год,ВСРФзагод,ВСРФ загод,51.87802505493164
49806,Новая Зеландия,НоваяЗеландия,Новая Зеландия,51.910072326660156
125467,открывая россию,открываяроссию,открывая россию,51.923954010009766
90134,вам любимые,вамлюбимые,вам любимые,51.942527770996094
139211,пропал человек,пропалчеловек,пропал человек,51.94647979736328
83726,ЩИТ и МЕЧ,ЩИТиМЕЧ,ЩИТ иМЕЧ,51.94865036010742
24505,День Следователя,ДеньСледователя,День Следователя,51.964229583740234
56391,Подними Голову,ПоднимиГолову,Подними Голову,51.966270446777344
116861,мототранспорт,мототранспорт,мототранспорт,52.02055740356445
99663,доступное право,доступноеправо,доступное право,52.0225715637207
114967,методика обучения,методикаобучения,методика обучения,52.027381896972656
107013,квадрокоптер,квадрокоптер,квадрокоптер,52.051517486572266
30422,Золотая Маска,ЗолотаяМаска,Золотая Маска,52.05615234375
154211,цитаты великих,цитатывеликих,цитаты великих,52.0638542175293
4694,Благовещенск,Благовещенск,Благовещенск,52.083194732666016
55678,Письмо с завода,Письмосзавода,Письмос завода,52.097068786621094
86553,агз мчс,агзмчс,агзмч с,52.11827850341797
129354,питер мы с тобой,питермыстобой,питермы стобой,52.120635986328125
545,Автобиатлон,Автобиатлон,Автобиатлон,52.12887954711914
65316,Приднестровье,Приднестровье,Приднестровье,52.13277053833008
128487,письма счастья,письмасчастья,письма счастья,52.136375427246094
49938,Новокузнецк,Новокузнецк,Ново кузнецк,52.22443771362305
106175,кадровая служба,кадроваяслужба,кадровая служба,52.251953125
121840,новосибирск,новосибирск,ново сибирск,52.2628288269043
84788,Я Буду Рядом,ЯБудуРядом,Я Буду Рядом,52.29166030883789
133538,почта Германии,почтаГермании,почта Германии,52.30754470825195
135421,почтовые названия,почтовыеназвания,почтовые названия,52.361671447753906
124632,орден Мужества,орденМужества,орден Мужества,52.38618087768555
158545,25 лет МЧС,25летМЧС,25 лет МЧС,52.39574432373047
112405,лосиноостровский,лосиноостровский,лосино островский,52.40444564819336
41949,Мария Усольцева,МарияУсольцева,Мария Усольцева,52.41146469116211
61943,Почтовая Дорога,ПочтоваяДорога,Почтовая Дорога,52.448551177978516
128015,письма великих,письмавеликих,письмавеликих,52.45197677612305
156683,южнопортовый,южнопортовый,южно портовый,52.470706939697266
86864,алтуфьево,алтуфьево,алтуфьево,52.47738265991211
17796,Гиревой Спорт,ГиревойСпорт,Гиревой Спорт,52.47825241088867
95698,день гибдд,деньгибдд,день гибдд,52.53473663330078
71681,Скорая Помощь,СкораяПомощь,Скорая Помощь,52.55405044555664
89393,бонни и клайд,боннииклайд,боннии клайд,52.56283187866211
116588,мосфильмовская,мосфильмовская,мосфильмовская,52.5687370300293
78183,Телепрограммы,Телепрограммы,Теле программы,52.56916809082031
147414,социальные сети,социальныесети,социальные сети,52.60254669189453
72480,Сми Об МЧС,СмиОбМЧС,Сми Об МЧС,52.604854583740234
28507,Екатеринбург,Екатеринбург,Екатерин бург,52.66969680786133
144552,семья в погонах,семьявпогонах,семья в погонах,52.68783187866211
165581,Медиа Ас 2018,МедиаАс2018,Медиа А с 2018,52.71584701538086
90910,ветеран мвд,ветеранмвд,ветеран м в д,52.72726821899414
48706,НОРМА МЧС,НОРМАМЧС,НОРМАМЧС,52.7366828918457
146382,соболь Феликс,собольФеликс,соболь Феликс,52.76237106323242
150245,тимирязевский,тимирязевский,тимирязевский,52.77252197265625
31204,Индивидуальное,Индивидуальное,Индивидуальное,52.773780822753906
145313,скорая помощь,скораяпомощь,скорая помощь,52.795616149902344
169651,Ту 142М3,Ту142М3,Ту142М3,52.812835693359375
93698,год литературы,годлитературы,годли тературы,52.82179260253906
64160,Правительство Москвы,ПравительствоМосквы,Правительство Москвы,52.82516860961914
118364,навечно в строю,навечновстрою,навечнов строю,52.840301513671875
149533,тайна переписки,тайнапереписки,тайна переписки,52.86714553833008
80934,Харбмайдон,Харбмайдон,Харбмайдон,52.91672897338867
70170,Северная Осетия,СевернаяОсетия,Северная Осетия,52.96915817260742
54238,Памятная Дата,ПамятнаяДата,Памятная Дата,52.979251861572266
154608,черная пятница,чернаяпятница,черная пятница,53.02583312988281
134098,почта в стихах,почтавстихах,почтавстихах,53.0274658203125
105032,интересный факт,интересныйфакт,интересный факт,53.05073547363281
132628,полиция москвы,полициямосквы,полиция москвы,53.053890228271484
77546,Танковые Войска,ТанковыеВойска,Танковые Войска,53.107391357421875
136023,почтовые ящики,почтовыеящики,почтовые ящики,53.15730667114258
79681,Уолт Дисней,УолтДисней,Уолт Дисней,53.18056869506836
69155,СМИ об МЧС,СМИобМЧС,СМИ обМЧС,53.25454330444336
57935,Полевая Кухня,ПолеваяКухня,Полевая Кухня,53.26115417480469
74796,Союз Маш России,СоюзМашРоссии,Союз Маш России,53.270198822021484
56558,Пожарные Москвы,ПожарныеМосквы,Пожарные Москвы,53.27054214477539
107339,киберпонедельник,киберпонедельник,кибер понедельник,53.28469467163086
37432,Кремлевский Бал,КремлевскийБал,Кремлевский Бал,53.29920196533203
40260,МЧС Москвы,МЧСМосквы,МЧС Москвы,53.38512420654297
151772,улицы героев,улицыгероев,улицы героев,53.39820861816406
143225,сбавь скорость,сбавьскорость,сбавьскорость,53.405513763427734
62481,Почтовые Названия,ПочтовыеНазвания,Почтовые Названия,53.448028564453125
76270,Страж Порядка,СтражПорядка,Страж Порядка,53.51643753051758
141470,роман с полицией,романсполицией,романс полицией,53.53703689575195
25015,День Флага России,ДеньФлагаРоссии,День Флага России,53.6008415222168
