,gold,characters,hypothesis,value
75018,foll will friday,follwillfriday,foll will friday,49.29194259643555
20103,iPhone For Alonis,iPhoneForAlonis,iPhone For Alonis,49.92327117919922
31785,twitter iss toooooooooo pid,twitterisstoooooooooopid,twitter is stoooooooooopid,51.36006546020508
66493,jrz twitter lunch,jrztwitterlunch,jrz twitter lunch,51.792236328125
28445,hot lesbian twitter lovin,hotlesbiantwitterlovin,hot lesbian twitterlovin,52.05772018432617
75807,hot ass pact 2009,hotasspact2009,hot ass pact 2009,52.54539489746094
73609,BEA twitty party,BEAtwittyparty,BEA twitty party,52.66946792602539
9380,kwinana freeway,kwinanafreeway,kwinana freeway,53.97364044189453
6957,bar camp bkk3,barcampbkk3,barcampbkk3,54.160797119140625
69378,no bitch assness friday,nobitchassnessfriday,no bitch assness friday,54.4168701171875
30023,i hate rotoscoping 4eva,ihaterotoscoping4eva,i hate rotoscoping 4eva,54.464393615722656
70676,tweet b4 U eat,tweetb4Ueat,tweet b4 U eat,56.25863265991211
32894,hire sweets of georgia,hiresweetsofgeorgia,hire sweets of georgia,56.33185958862305
45886,Song Stuck In My Head When I Woke Up,SongStuckInMyHeadWhenIWokeUp,Song StuckInMyHead When I Woke Up,57.381202697753906
49164,never gonna mount ta nuthin,nevergonnamounttanuthin,never gonna mount ta nuthin,57.50505065917969
77395,DUMB friend thatz me,DUMBfriendthatzme,DUMB friend thatz me,59.00497817993164
56344,sad rake shaker 09,sadrakeshaker09,sadrake shaker09,59.46946334838867
61002,i hearts you harder like whoa,iheartsyouharderlikewhoa,i hearts you harder like whoa,59.714115142822266
73311,weathermen R never right,weathermenRneverright,weathermen R never right,60.88374328613281
47764,OHIO is 4 thrillaz,OHIOis4thrillaz,OHIO is 4 thrillaz,66.954833984375
63228,im deprived tonight and i dont like it,imdeprivedtonightandidontlikeit,im deprived tonight andidont like it,71.21736145019531
58987,i already sold my soul to plants vs zombies,ialreadysoldmysoultoplantsvszombies,i already sold my soulto plantsvszombies,76.26842498779297
45289,baby song song is all il know now,babysongsongisallilknownow,baby song song is allilknow now,79.16813659667969
53302,let wells have spotify back on her computer,letwellshavespotifybackonhercomputer,let wells have spotifyback on hercomputer,84.26087951660156
4893,still not ready for 100 degree weather but luv Phx,stillnotreadyfor100degreeweatherbutluvPhx,stillnotreadyfor100 degree weather but luv Phx,89.10980987548828
41004,All Time Low Suck More Cock Than A Well Paid Whore,AllTimeLowSuckMoreCockThanAWellPaidWhore,AllTimeLowSuckMoreCockThanAWell PaidWhore,95.281005859375
