,gold,characters,hypothesis,value
65792,jrz twitter lunch,jrztwitterlunch,jrz twitter lunch,48.349510192871094
56917,what coty is not doing,whatcotyisnotdoing,what coty is not doing,48.48020935058594
67088,misha needs chapstick,mishaneedschapstick,misha needs chapstick,48.710182189941406
74974,hot ass pact 2009,hotasspact2009,hot ass pact 2009,49.07780456542969
19929,iPhone For Alonis,iPhoneForAlonis,iPhoneForAlonis,49.743324279785156
71827,flax and fiber friday,flaxandfiberfriday,flax and fiber friday,50.48267364501953
9315,kwinana freeway,kwinanafreeway,kwinana freeway,50.577003479003906
69961,tweet b4 U eat,tweetb4Ueat,tweet b4 U eat,50.86341094970703
6910,bar camp bkk3,barcampbkk3,barcamp bkk3,51.22083282470703
68658,no bitch assness friday,nobitchassnessfriday,no bitch assness friday,51.74000549316406
29745,i hate rotoscoping 4eva,ihaterotoscoping4eva,i hate rotoscoping 4eva,52.08399963378906
72909,BEA twitty party,BEAtwittyparty,BE A twitty party,54.752830505371094
60320,i hearts you harder like whoa,iheartsyouharderlikewhoa,i hearts you harder like whoa,55.470279693603516
44899,Song Stuck In My Head When I Woke Up,SongStuckInMyHeadWhenIWokeUp,Song StuckInMyHeadWhenIWokeUp,55.51726150512695
32603,hire sweets of georgia,hiresweetsofgeorgia,hire sweets of georgia,55.544490814208984
55733,sad rake shaker 09,sadrakeshaker09,sadrakeshaker09,56.83661651611328
76519,DUMB friend thatz me,DUMBfriendthatzme,DUMB friend thatz me,57.23191833496094
72324,weathermen R never right,weathermenRneverright,weathermenR never right,59.800926208496094
47308,OHIO is 4 thrillaz,OHIOis4thrillaz,OHIO is 4 thrillaz,61.03235626220703
48689,never gonna mount ta nuthin,nevergonnamounttanuthin,never gonna mount ta nuthin,61.114898681640625
62522,im deprived tonight and i dont like it,imdeprivedtonightandidontlikeit,im deprived tonight and i dontlikeit,63.00432205200195
44853,baby song song is all il know now,babysongsongisallilknownow,babysong songis all il know now,74.29434204101562
58369,i already sold my soul to plants vs zombies,ialreadysoldmysoultoplantsvszombies,i already soldmy soul to plantsvszombies,74.77813720703125
52698,let wells have spotify back on her computer,letwellshavespotifybackonhercomputer,letwellshave spotify back on her computer,76.46217346191406
41565,All Time Low Suck More Cock Than A Well Paid Whore,AllTimeLowSuckMoreCockThanAWellPaidWhore,All Time Low SuckMoreCockThanAWell PaidWhore,85.84834289550781
4840,still not ready for 100 degree weather but luv Phx,stillnotreadyfor100degreeweatherbutluvPhx,still not ready for100 degree weatherbutluvPhx,91.19146728515625
