,gold,characters,hypothesis,value
66426,jrz twitter lunch,jrztwitterlunch,jrz twitter lunch,48.349510192871094
57281,what coty is not doing,whatcotyisnotdoing,what coty is not doing,48.48020935058594
67722,misha needs chapstick,mishaneedschapstick,misha needs chapstick,48.710182189941406
75608,hot ass pact 2009,hotasspact2009,hot ass pact 2009,49.07780456542969
20094,iPhone For Alonis,iPhoneForAlonis,iPhoneForAlonis,49.743324279785156
72461,flax and fiber friday,flaxandfiberfriday,flax and fiber friday,50.48267364501953
9480,kwinana freeway,kwinanafreeway,kwinana freeway,50.577003479003906
70595,tweet b4 U eat,tweetb4Ueat,tweet b4 U eat,50.86341094970703
7075,bar camp bkk3,barcampbkk3,barcamp bkk3,51.22083282470703
69292,no bitch assness friday,nobitchassnessfriday,no bitch assness friday,51.74000549316406
29910,i hate rotoscoping 4eva,ihaterotoscoping4eva,i hate rotoscoping 4eva,52.08399963378906
63112,im deprived tonight and i dont like it,imdeprivedtonightandidontlikeit,im deprived tonight and i dont like it,52.8372802734375
73543,BEA twitty party,BEAtwittyparty,BE A twitty party,54.752830505371094
60794,i hearts you harder like whoa,iheartsyouharderlikewhoa,i hearts you harder like whoa,55.470279693603516
45159,Song Stuck In My Head When I Woke Up,SongStuckInMyHeadWhenIWokeUp,Song StuckInMyHeadWhenIWokeUp,55.51726150512695
32768,hire sweets of georgia,hiresweetsofgeorgia,hire sweets of georgia,55.544490814208984
56097,sad rake shaker 09,sadrakeshaker09,sadrakeshaker09,56.83661651611328
77153,DUMB friend thatz me,DUMBfriendthatzme,DUMB friend thatz me,57.23191833496094
72958,weathermen R never right,weathermenRneverright,weathermenR never right,59.800926208496094
47568,OHIO is 4 thrillaz,OHIOis4thrillaz,OHIO is 4 thrillaz,61.03235626220703
48949,never gonna mount ta nuthin,nevergonnamounttanuthin,never gonna mount ta nuthin,61.114898681640625
58854,i already sold my soul to plants vs zombies,ialreadysoldmysoultoplantsvszombies,i already sold my soul to plants vs zombies,63.61299514770508
45106,baby song song is all il know now,babysongsongisallilknownow,baby song song is all il know now,71.23460388183594
53091,let wells have spotify back on her computer,letwellshavespotifybackonhercomputer,let wells have spotify back on her computer,73.07441711425781
5032,still not ready for 100 degree weather but luv Phx,stillnotreadyfor100degreeweatherbutluvPhx,still not ready for 100 degree weather but luv Phx,79.65199279785156
41730,All Time Low Suck More Cock Than A Well Paid Whore,AllTimeLowSuckMoreCockThanAWellPaidWhore,All Time Low SuckMoreCockThanAWell PaidWhore,85.84834289550781
