,gold,characters,hypothesis,value
76642,hot ass pact 2009,hotasspact2009,hot ass pact 2009,48.782676696777344
58266,what coty is not doing,whatcotyisnotdoing,whatcoty is not doing,48.951908111572266
9610,kwinana freeway,kwinanafreeway,kwinana freeway,49.05204391479492
71558,tweet b4 U eat,tweetb4Ueat,tweet b4Ueat,49.21403121948242
68720,misha needs chapstick,mishaneedschapstick,misha needs chapstick,50.19989776611328
31905,twitter iss toooooooooo pid,twitterisstoooooooooopid,twitter is stoooooooooopid,51.00965881347656
32844,hire sweets of georgia,hiresweetsofgeorgia,hiresweetsofgeorgia,52.046836853027344
70405,no bitch assness friday,nobitchassnessfriday,no bitch ass ness friday,52.87637710571289
57199,sad rake shaker 09,sadrakeshaker09,sadrake shaker09,53.16154098510742
20303,iPhone For Alonis,iPhoneForAlonis,iPhone For Alonis,53.74885177612305
74577,BEA twitty party,BEAtwittyparty,BE A twitty party,55.0399055480957
64117,im deprived tonight and i dont like it,imdeprivedtonightandidontlikeit,imdeprived tonight and i dont like it,55.841461181640625
74166,weathermen R never right,weathermenRneverright,weathermen R never right,56.014522552490234
78247,DUMB friend thatz me,DUMBfriendthatzme,DUMB friend thatz me,56.787620544433594
30011,i hate rotoscoping 4eva,ihaterotoscoping4eva,i hate rotoscoping4eva,56.999332427978516
49904,never gonna mount ta nuthin,nevergonnamounttanuthin,never gonna mount ta nuthin,57.117164611816406
61825,i hearts you harder like whoa,iheartsyouharderlikewhoa,i hearts you harder like whoa,60.54375457763672
46530,Song Stuck In My Head When I Woke Up,SongStuckInMyHeadWhenIWokeUp,Song StuckInMyHead When I Woke Up,61.37681579589844
48449,OHIO is 4 thrillaz,OHIOis4thrillaz,OHIO is 4thrillaz,63.19320297241211
59932,i already sold my soul to plants vs zombies,ialreadysoldmysoultoplantsvszombies,i already sold my soul to plants vs zombies,64.88666152954102
45927,baby song song is all il know now,babysongsongisallilknownow,baby song song is all il know now,71.29157257080078
5135,still not ready for 100 degree weather but luv Phx,stillnotreadyfor100degreeweatherbutluvPhx,still not ready for 100 degree weather but luv Phx,77.22132873535156
54103,let wells have spotify back on her computer,letwellshavespotifybackonhercomputer,let wellshave spotify back on her computer,78.05358123779297
42603,All Time Low Suck More Cock Than A Well Paid Whore,AllTimeLowSuckMoreCockThanAWellPaidWhore,All Time Low Suck More Cock Than A Well Paid Whore,84.34881591796875
