,gold,characters,hypothesis,value
31603,Историческая Дата,ИсторическаяДата,Историческая Дата,48.181453704833984
87604,богородское,богородское,богородское,48.185211181640625
122504,омвд,омвд,ом вд,48.19833755493164
135886,пресненский,пресненский,пресненский,48.203956604003906
24386,День Учителя,ДеньУчителя,День Учителя,48.21390151977539
63062,Почты Мира,ПочтыМира,Почты Мира,48.22766876220703
151062,фскн,фскн,фскн,48.23503112792969
89799,вконтакте,вконтакте,в контакте,48.236759185791016
149009,транспорт,транспорт,транспорт,48.28551483154297
48189,Нахимовцы,Нахимовцы,Нахимовцы,48.2899169921875
48137,Нарьян Мар,НарьянМар,Нарьян Мар,48.299129486083984
54461,Перевооружение,Перевооружение,Перево оружение,48.31332015991211
84122,автомойка,автомойка,автомойка,48.3281135559082
150280,фантастика,фантастика,фантастика,48.34989547729492
152610,черемушки,черемушки,черемушки,48.40669250488281
397,Авиация СССР,АвиацияСССР,Авиация СССР,48.42096710205078
158642,БТР 82 А,БТР82А,БТР82А,48.423179626464844
20408,День Героев,ДеньГероев,День Героев,48.42564392089844
104420,истребители,истребители,истребители,48.43866729736328
76724,Телепрограммы,Телепрограммы,Теле программы,48.47066116333008
91903,гибдд,гибдд,гибдд,48.481319427490234
25890,Дерево Добра,ДеревоДобра,Дерево Добра,48.51213836669922
167399,Су 24МР,Су24МР,Су 24МР,48.518619537353516
107877,конференция,конференция,конференция,48.527400970458984
85342,актуально,актуально,актуально,48.533870697021484
114949,мотовзвод,мотовзвод,мото взвод,48.547142028808594
44474,Минометчики,Минометчики,Минометчики,48.552642822265625
34075,Кинотавр,Кинотавр,Кинотавр,48.6209602355957
32296,История МЧС,ИсторияМЧС,История МЧС,48.63438415527344
92600,гольяново,гольяново,гольяново,48.63547897338867
144923,солнцево,солнцево,солнцево,48.63725280761719
143319,сигареты,сигареты,сигареты,48.63832092285156
27821,Дягилево,Дягилево,Дягилево,48.6423225402832
147234,субботник,субботник,субботник,48.64361572265625
108619,красноярск,красноярск,красноярск,48.64379119873047
129428,полезно знать,полезнознать,полезно знать,48.64888000488281
145070,соревнование,соревнование,соревнование,48.692996978759766
118974,некрасовка,некрасовка,не красовка,48.731048583984375
145175,соревнования,соревнования,соревнования,48.737003326416016
166176,СВЛ 314,СВЛ314,СВЛ 314,48.7410888671875
151017,фраза дня,фразадня,фразадня,48.76018524169922
67973,СМИ о нас,СМИонас,СМИонас,48.78623962402344
112985,мейларт,мейларт,мейларт,48.78833770751953
167472,Т 72Б3,Т72Б3,Т72Б3,48.7945671081543
36521,Коста Рика,КостаРика,Коста Рика,48.807762145996094
131960,почта в кино,почтавкино,почтавкино,48.81566619873047
164915,Орлан 10,Орлан10,Орлан 10,48.82224655151367
153858,экономика,экономика,экономика,48.84567642211914
76625,Телепередачи,Телепередачи,Теле передачи,48.849674224853516
148725,трамваи,трамваи,трамваи,48.865806579589844
50991,Оплата Труда,ОплатаТруда,Оплата Труда,48.882667541503906
26227,Дети Герои,ДетиГерои,Дети Герои,48.89090347290039
140168,русское радио,русскоерадио,русское радио,48.91960906982422
66692,Русская Кавалерия,РусскаяКавалерия,Русская Кавалерия,49.00059127807617
19264,Дальний Восток,ДальнийВосток,Дальний Восток,49.02726745605469
109950,лжеврач,лжеврач,лжеврач,49.047882080078125
69192,Североморск,Североморск,Североморск,49.05474090576172
81404,Чистый берег,Чистыйберег,Чистый берег,49.06158447265625
87053,бирюлево,бирюлево,бирюлево,49.06475830078125
123208,ормвд,ормвд,ормвд,49.086456298828125
151786,хулиганство,хулиганство,хулиганство,49.115989685058594
109401,кутузовский,кутузовский,кутузовский,49.174495697021484
160444,ЗАПАД 2017,ЗАПАД2017,ЗАПАД 2017,49.17814254760742
24160,День Студента,ДеньСтудента,День Студента,49.19343566894531
85660,амфетамин,амфетамин,амфетамин,49.19741439819336
2023,Ансат У,АнсатУ,Ансат У,49.206336975097656
93707,дегунино,дегунино,дегунино,49.20782470703125
49929,Общественный Совет,ОбщественныйСовет,Общественный Совет,49.212501525878906
153586,шарапов,шарапов,шарапов,49.21293640136719
132330,почта доставляет,почтадоставляет,почта доставляет,49.22097396850586
68033,СПбСВУ,СПбСВУ,СПб СВУ,49.22425079345703
30347,Изобретатели,Изобретатели,Изобретатели,49.23732376098633
86294,банкнота,банкнота,банкнота,49.24982833862305
110488,ломбард,ломбард,ломбард,49.29591751098633
68069,Салехард,Салехард,Салехард,49.3044548034668
144849,сокольники,сокольники,сокольники,49.36048889160156
1323,Алагяз,Алагяз,А лагяз,49.400516510009766
151151,хельсинки,хельсинки,хельсинки,49.40275573730469
114400,молодежь,молодежь,молодежь,49.41824722290039
2728,Архангельск,Архангельск,Архангельск,49.41937255859375
107406,конная полиция,коннаяполиция,конная полиция,49.42001724243164
107771,контрафакт,контрафакт,контрафакт,49.48506164550781
26433,Дети герои,Детигерои,Дети герои,49.53501892089844
37312,Куинджи,Куинджи,Куинджи,49.54247283935547
77381,Тополь М,ТопольМ,ТопольМ,49.54945755004883
107693,контрабанда,контрабанда,контра банда,49.55618667602539
52718,Открывая Россию,ОткрываяРоссию,Открывая Россию,49.60350036621094
98658,дубнинская,дубнинская,дубнинская,49.610904693603516
48764,Николай Панков,НиколайПанков,Николай Панков,49.6109733581543
60515,Почта маркет,Почтамаркет,Почта маркет,49.634483337402344
59159,Почта Победы,ПочтаПобеды,Почта Победы,49.63451385498047
82286,Щит и Меч,ЩитиМеч,Щити Меч,49.63576126098633
154155,эрмитаж,эрмитаж,эрмитаж,49.648895263671875
108503,красносельский,красносельский,красно сельский,49.679298400878906
110522,ломоносовский,ломоносовский,ломоносовский,49.68479537963867
83639,автобус,автобус,автобус,49.69451141357422
113861,многоборье,многоборье,много борье,49.700408935546875
110320,ложное сообщение,ложноесообщение,ложное сообщение,49.7059440612793
89706,виды почты,видыпочты,виды почты,49.71937561035156
84357,автопарк,автопарк,авто парк,49.73566436767578
148142,теплый стан,теплыйстан,теплый стан,49.743316650390625
153687,штемпель,штемпель,штемпель,49.7553825378418
151908,царицыно,царицыно,царицыно,49.77057647705078
153636,шри ланка,шриланка,шриланка,49.78743362426758
118701,наши герои,нашигерои,наши герои,49.8370361328125
95024,день знаний,деньзнаний,деньзнаний,49.83816909790039
131456,пост о почте,постопочте,посто почте,49.85053253173828
112251,медвежата,медвежата,медвежата,49.85269546508789
113354,метрогородок,метрогородок,метро городок,49.883907318115234
167802,Фото _ дня,Фото_дня,Фото_дня,49.90394973754883
59067,Почта Маркет,ПочтаМаркет,Почта Маркет,49.952510833740234
161448,Ил 78 М,Ил78М,Ил 78М,50.0252799987793
24269,День Танкиста,ДеньТанкиста,День Танкиста,50.029762268066406
55836,Пожарные Москвы,ПожарныеМосквы,Пожарные Москвы,50.03458023071289
165447,Петровка 38,Петровка38,Петровка 38,50.0892219543457
121901,овощебаза,овощебаза,овоще база,50.12747573852539
75542,ТК Звезда,ТКЗвезда,ТКЗ везда,50.14265823364258
170983,новый год 2016,новыйгод2016,новый год 2016,50.144718170166016
137208,пропаганда,пропаганда,пропаганда,50.17432403564453
152511,чемпионат,чемпионат,чем пионат,50.17876052856445
46252,Мосгордума,Мосгордума,Мос гордума,50.18954086303711
97432,добро почта,добропочта,добро почта,50.20869445800781
86347,барсеточник,барсеточник,барсе точник,50.220829010009766
144228,снегопад,снегопад,снегопад,50.2327880859375
88726,вандализм,вандализм,вандализм,50.23727035522461
115244,мошенничество,мошенничество,мошенничество,50.249202728271484
137680,проституция,проституция,прости туция,50.25811004638672
122393,октрытка,октрытка,о ктрытка,50.276248931884766
48254,Нетаньяху,Нетаньяху,Нетань яху,50.27653121948242
152211,цитата дня,цитатадня,цитата дня,50.298126220703125
80196,Цитата МЧС,ЦитатаМЧС,Цитата МЧС,50.30116653442383
79185,Фрида Кало,ФридаКало,Фрида Кало,50.32762908935547
116261,мультфильм,мультфильм,мульт фильм,50.33183670043945
65456,Револьвер,Револьвер,Револь вер,50.339656829833984
37257,Кубок моря,Кубокморя,Кубок моря,50.34852600097656
150121,участковые,участковые,участковые,50.354896545410156
79487,Хеллоуин,Хеллоуин,Хеллоуин,50.366065979003906
50158,Одна На Всех,ОднаНаВсех,Одна На Всех,50.38650894165039
140800,самозащита,самозащита,само защита,50.41306686401367
80605,Черемхово,Черемхово,Черемхово,50.42348098754883
112383,медиа полиция,медиаполиция,медиа полиция,50.430870056152344
153776,экзамен,экзамен,экзамен,50.50029373168945
108271,коррупция,коррупция,коррупция,50.51222610473633
80259,Цифра Дня,ЦифраДня,Цифра Дня,50.529754638671875
132532,почтальоны,почтальоны,почтальоны,50.53654861450195
31453,Искандер М,ИскандерМ,Искандер М,50.5477409362793
126432,письма детей,письмадетей,пись мадетей,50.57637023925781
152819,черный кот,черныйкот,черный к от,50.61735534667969
90895,вымогатели,вымогатели,вы могатели,50.62162399291992
10539,Военная История,ВоеннаяИстория,Военная История,50.624366760253906
151584,хорошие новости,хорошиеновости,хорошие новости,50.62474060058594
93906,день ангела,деньангела,день ангела,50.62715530395508
136412,прием граждан,приемграждан,прием граждан,50.655765533447266
85471,альпинист,альпинист,альпинист,50.661224365234375
103028,инструктаж,инструктаж,инструктаж,50.696083068847656
38298,Лица Почты,ЛицаПочты,Лица Почты,50.74700927734375
87900,боеприпасы,боеприпасы,бое припасы,50.760711669921875
34553,Комментарий МО,КомментарийМО,Комментарий МО,50.7652702331543
38055,Ликвидаторы,Ликвидаторы,Ликвидаторы,50.76802444458008
48633,Николай Басков,НиколайБасков,Николай Басков,50.79758071899414
68276,Сан Хуан,СанХуан,Сан Хуан,50.81063461303711
135397,правопорядок,правопорядок,право порядок,50.82136535644531
167908,ЧАЭС 30,ЧАЭС30,ЧАЭС 30,50.852256774902344
1968,Ансамбль,Ансамбль,Ансамбль,50.85980987548828
70608,Словарь МЧС,СловарьМЧС,Словарь МЧС,50.86720275878906
83342,Яков Беляев,ЯковБеляев,Яков Беляев,50.87599563598633
167490,Ту 142М3,Ту142М3,Ту 142М3,50.910701751708984
112181,медведково,медведково,медведково,50.91163635253906
15102,Восточный пруд,Восточныйпруд,Восточный пруд,50.916908264160156
75469,Сыктывкар,Сыктывкар,Сыкты в кар,50.928611755371094
124347,открытка из,открыткаиз,открытка из,50.95045471191406
1078,Азерпочта,Азерпочта,Азерпочта,50.9552001953125
110199,лица почты,лицапочты,лица почты,50.97195053100586
45543,Молодежь России,МолодежьРоссии,Молодежь России,51.03823471069336
129319,полевая почта,полеваяпочта,полевая почта,51.06217956542969
119399,нет дтп,нетдтп,нетдтп,51.067962646484375
50340,Олег Баранов,ОлегБаранов,Олег Баранов,51.08237838745117
137935,профсоюз,профсоюз,профсоюз,51.084327697753906
111929,мвд россии,мвдроссии,м вдроссии,51.10281753540039
115013,мотосезон,мотосезон,мото сезон,51.12906265258789
46432,Мотострелки,Мотострелки,Мот острелки,51.13804626464844
129524,поле чудес,полечудес,полечу дес,51.150291442871094
49000,Новая Звезда,НоваяЗвезда,Новая Звезда,51.16931915283203
17190,Герои МВД,ГероиМВД,Герои МВД,51.20665740966797
109885,лефортово,лефортово,лефортово,51.219993591308594
163042,МЧС _ 112,МЧС_112,МЧС_112,51.234046936035156
109829,лето алисы,летоалисы,лето алисы,51.264617919921875
90971,вымогательство,вымогательство,вы могательство,51.26512908935547
94308,день донора,деньдонора,день донора,51.27516555786133
118754,недвижимость,недвижимость,недвижимость,51.28435516357422
49443,Новости ДНЯ,НовостиДНЯ,Новости ДНЯ,51.30001449584961
73491,Союз Маш России,СоюзМашРоссии,Союз Маш России,51.335601806640625
85909,апелляция,апелляция,апелляция,51.34678268432617
49516,Новости МЧС,НовостиМЧС,Новости МЧС,51.361961364746094
119990,новокосино,новокосино,новокосино,51.37886428833008
104308,история почты,историяпочты,история почты,51.3810920715332
96428,дерево добра,дереводобра,деревод обра,51.392696380615234
84743,автосервис,автосервис,авто сервис,51.42377853393555
6607,ВУНЦВВС,ВУНЦВВС,ВУНЦВВС,51.45098114013672
123464,отдел полиции,отделполиции,отдел полиции,51.50615310668945
23991,День Следователя,ДеньСледователя,День Следователя,51.521095275878906
82870,ЮАО МЧС,ЮАОМЧС,ЮАОМЧС,51.54119110107422
8012,Великобритания,Великобритания,Велик обритания,51.54588317871094
67003,Русские Витязи,РусскиеВитязи,Русские Витязи,51.562320709228516
10691,Военная Полиция,ВоеннаяПолиция,Военная Полиция,51.61344528198242
102421,зоопарк,зоопарк,зо опарк,51.61536407470703
24491,День Флага России,ДеньФлагаРоссии,День Флага России,51.65456771850586
49098,Новая Зеландия,НоваяЗеландия,Новая Зеландия,51.65501022338867
78568,Факт МЧС,ФактМЧС,Факт МЧС,51.664485931396484
117837,наркопритон,наркопритон,нарко притон,51.671180725097656
156538,25 лет МЧС,25летМЧС,25 лет МЧС,51.687679290771484
34254,Коллегия МО,КоллегияМО,Коллегия МО,51.69295883178711
84043,автомобиль,автомобиль,автомобиль,51.703887939453125
84278,автономера,автономера,автономера,51.725074768066406
131151,последняя миля,последняямиля,последняя миля,51.77661895751953
149116,тройняшки,тройняшки,тройняшки,51.77791213989258
149247,тургеневская,тургеневская,тургеневская,51.800601959228516
38261,Лица МЧС,ЛицаМЧС,Лица МЧС,51.800716400146484
68689,Свердловск,Свердловск,С вердловск,51.806644439697266
81312,Чистое Небо,ЧистоеНебо,Чистое Небо,51.8117561340332
39496,МЧС Москвы,МЧСМосквы,МЧС Москвы,51.81830596923828
108944,круг света,кругсвета,круг света,51.85266876220703
170151,мвд 77,мвд77,мвд77,51.941829681396484
75117,Суворовцы,Суворовцы,Суворовцы,51.95926284790039
47986,НОРМА МЧС,НОРМАМЧС,НОРМАМЧС,51.99574279785156
99476,живая зебра,живаязебра,живая зебра,52.00756072998047
53513,Памятная Дата,ПамятнаяДата,Памятная Дата,52.0111198425293
113023,мероприятие,мероприятие,меро приятие,52.03615951538086
88971,вдохновение,вдохновение,вдохновение,52.039512634277344
164522,Новая Волна 2017,НоваяВолна2017,Новая Волна 2017,52.048099517822266
153912,экскурсия,экскурсия,экскурсия,52.05650329589844
7049,Вектор Спасения,ВекторСпасения,Вектор Спасения,52.06272506713867
114278,молжаниновский,молжаниновский,молжаниновский,52.07433319091797
150023,услуги почты,услугипочты,услуги почты,52.110496520996094
68437,Сбавь Скорость,СбавьСкорость,Сбавь Скорость,52.11245346069336
170138,мвд 57,мвд57,мвд 57,52.1161994934082
8213,Верхотурье,Верхотурье,Верхотурье,52.13099670410156
125780,первый звонок,первыйзвонок,первый звонок,52.142906188964844
76574,Твин Пикс,ТвинПикс,Твин Пикс,52.179100036621094
58803,Почта Артека,ПочтаАртека,Почта Артека,52.1940803527832
50237,Океанография,Океанография,Оке анография,52.19990921020508
154583,ювелирный,ювелирный,ювелирный,52.20872116088867
20922,День Героев России,ДеньГероевРоссии,День Герое в России,52.23145294189453
84600,автопрокат,автопрокат,авто прокат,52.24928283691406
154121,эльбрус,эльбрус,эльбрус,52.254493713378906
134424,почтовый кот,почтовыйкот,почтовый к от,52.26184844970703
166208,СПСЧ 13,СПСЧ13,СПСЧ 1 3,52.32413101196289
96601,дети рисуют,детирисуют,детирисуют,52.3261604309082
148553,толмачево,толмачево,толмачево,52.336090087890625
91561,галаконцерт,галаконцерт,гала концерт,52.36767578125
84405,автоподставы,автоподставы,авто подставы,52.3702392578125
104037,инфографика,инфографика,инфографика,52.405799865722656
119531,нидерланды,нидерланды,нидерланды,52.40614700317383
153446,что делать если,чтоделатьесли,что делать если,52.41419982910156
33848,Кино Почта России,КиноПочтаРоссии,Кино Почта России,52.45774841308594
97843,доставка на дом,доставканадом,доставка на дом,52.502197265625
13443,Военный Парад,ВоенныйПарад,Военный Парад,52.50243377685547
123750,открывая россию,открываяроссию,открывая россию,52.52640151977539
90796,вызов полиции,вызовполиции,вызов полиции,52.541934967041016
90470,вор в законе,ворвзаконе,вор в законе,52.5491828918457
6139,Будни МЧС,БудниМЧС,Будни МЧС,52.5546760559082
65098,Рабочий Визит,РабочийВизит,Рабочий Визит,52.57101058959961
57173,Полевая Кухня,ПолеваяКухня,Полевая Кухня,52.59328079223633
20102,Дед Мороз,ДедМороз,Дед Мороз,52.59403991699219
75718,Тайфун ВДВ,ТайфунВДВ,Тайфун ВДВ,52.59618377685547
160276,День _ знаний,День_знаний,День_знаний,52.60280990600586
126744,письма счастья,письмасчастья,письма счастья,52.66654968261719
68122,Саманта Смит,СамантаСмит,Саманта Смит,52.70362091064453
5549,Большая Почтовая,БольшаяПочтовая,Большая Почтовая,52.707645416259766
86063,асцпитер,асцпитер,асцпитер,52.71271896362305
64478,Профессии МЧС,ПрофессииМЧС,Профессии МЧС,52.73554229736328
86130,аэропорт,аэропорт,а эропорт,52.76219177246094
100933,звездные войны,звездныевойны,звездные войны,52.796512603759766
96547,дети пишут,детипишут,дети пишут,52.80859375
102657,идеи для дома,идеидлядома,идеи для дома,52.81991195678711
167272,Сталинград 75,Сталинград75,Сталинград75,52.82676696777344
165176,ПМЭФ 2017,ПМЭФ2017,ПМЭФ 2017,52.837520599365234
19116,ДЕТИ ГЕРОИ,ДЕТИГЕРОИ,ДЕТИГЕРОИ,52.84068298339844
60948,Почтовая Дорога,ПочтоваяДорога,Почтовая Дорога,52.87286376953125
90226,военный парад,военныйпарад,военный парад,52.89613342285156
64227,Приднестровье,Приднестровье,Приднестровье,52.90032196044922
84681,автосалон,автосалон,авто салон,52.91545486450195
74098,Срочный Вызов,СрочныйВызов,Срочный Вызов,52.91634750366211
122445,олимпиада,олимпиада,олимпиада,52.92668914794922
157317,70 лет Победы,70летПобеды,70 лет Победы,52.92927932739258
77035,Техника МЧС,ТехникаМЧС,Техника МЧС,52.94673538208008
78621,Факты МЧС,ФактыМЧС,Факты МЧС,52.967098236083984
103141,интересно знать,интереснознать,интересно знать,52.973060607910156
98129,доступное право,доступноеправо,доступное право,52.99896240234375
83881,автоматизация,автоматизация,автомати зация,53.00901794433594
149538,у гибдд,угибдд,угибдд,53.05434799194336
109104,кузьминки,кузьминки,кузьминки,53.055397033691406
146697,с праздником,спраздником,спраздником,53.063140869140625
158669,БТР 82 АМ,БТР82АМ,БТР82АМ,53.06452941894531
120060,новосибирск,новосибирск,новоси бирск,53.097251892089844
165125,ПМЭФ 2016,ПМЭФ2016,ПМЭФ 2016,53.12858963012695
68767,Свеча Памяти,СвечаПамяти,Свеча Памяти,53.13850021362305
133375,почтовые марки,почтовыемарки,почтовые марки,53.15472412109375
27496,Дорога Мужества,ДорогаМужества,Дорога Мужества,53.21982192993164
93760,дежурная часть,дежурнаячасть,дежурная часть,53.235023498535156
85006,автоугон,автоугон,авто угон,53.33501052856445
50540,Олег Соколовский,ОлегСоколовский,Олег Соколовский,53.366634368896484
171692,щит и лира 2017,щитилира2017,щитилира 2017,53.39649963378906
83567,авиапочта,авиапочта,авиа почта,53.43160629272461
149926,университет,университет,уни верситет,53.431644439697266
60116,Почта Шекспира,ПочтаШекспира,Почта Шекспира,53.45144271850586
128547,подозреваемый,подозреваемый,подозреваемый,53.46788787841797
113695,миротворцы,миротворцы,мирот ворцы,53.47261428833008
111833,мвд алтай,мвдалтай,мвдалтай,53.477691650390625
26908,Дмитрий Донской,ДмитрийДонской,Дмитрий Донской,53.48900604248047
54592,Петрозаводск,Петрозаводск,Петро заводск,53.492149353027344
75608,Таджикистан,Таджикистан,Таджики стан,53.4951286315918
167657,Форум Сочи 2016,ФорумСочи2016,Форум Сочи 2016,53.530479431152344
50431,Олег Газманов,ОлегГазманов,Олег Газманов,53.53927230834961
147628,тайна переписки,тайнапереписки,тайна переписки,53.57001495361328
125717,пенсионер,пенсионер,пенсионер,53.586639404296875
112313,медвеженок,медвеженок,медве женок,53.60279846191406
98812,дядя степа,дядястепа,дядя степа,53.60588073730469
543,Автобиатлон,Автобиатлон,Авто биатлон,53.60662078857422
165074,ПМЭФ 2014,ПМЭФ2014,ПМЭФ 2014,53.648704528808594
63403,Правовая Справка,ПравоваяСправка,Правовая Справка,53.69508361816406
13968,Вопрос МЧС,ВопросМЧС,Вопрос МЧС,53.795074462890625
27915,Екатеринбург,Екатеринбург,Екатеринбург,53.808021545410156
17242,Герои МЧС,ГероиМЧС,Герои МЧС,53.94021224975586
30179,Игра Престолов,ИграПрестолов,Игра Престолов,53.94916915893555
123592,открывая Россию,открываяРоссию,открывая Россию,53.965396881103516
65986,Роза Хутор,РозаХутор,Роза Хутор,53.98514938354492
143453,скорая помощь,скораяпомощь,скорая помощь,53.98726272583008
85531,амурская осень,амурскаяосень,амурская осень,53.99864196777344
83797,автокресло,автокресло,авто кресло,54.07437515258789
53640,Памятные Даты,ПамятныеДаты,Памятные Даты,54.07581329345703
17472,Гиревой Спорт,ГиревойСпорт,Гиревой Спорт,54.08939743041992
171106,петровка 38,петровка38,петровка 38,54.08943176269531
35892,Концлагеря,Концлагеря,Концла геря,54.108741760253906
18171,Гонка Героев,ГонкаГероев,Гонка Героев,54.11713790893555
120178,новый арбат,новыйарбат,новый арбат,54.121925354003906
88656,вам любимые,вамлюбимые,вам любимые,54.12978744506836
54960,Письмо с завода,Письмосзавода,Письмос завода,54.14338302612305
97970,доставка почтой,доставкапочтой,доставка почтой,54.168113708496094
4645,Благовещенск,Благовещенск,Благо вещенск,54.18464279174805
106058,кино о почте,киноопочте,кино опочте,54.21547317504883
6677,Вам Любимые,ВамЛюбимые,Вам Любимые,54.22904968261719
61113,Почтовые Истории,ПочтовыеИстории,Почтовые Истории,54.270755767822266
134904,почтовый ящик,почтовыйящик,почтовый ящик,54.28614044189453
36680,Кремлевский Бал,КремлевскийБал,Кремлевский Бал,54.312774658203125
109986,лианозово,лианозово,ли анозово,54.32616424560547
89988,военное образование,военноеобразование,военное образование,54.33142852783203
109485,левобережный,левобережный,левобережный,54.34110641479492
78492,Учения МЧС,УченияМЧС,Учения МЧС,54.346744537353516
160157,Вопрос _ дня,Вопрос_дня,Вопрос _ дня,54.45296096801758
113536,микрозайм,микрозайм,микрозайм,54.46162033081055
111892,мвд детям,мвддетям,м в ддетям,54.46521759033203
111719,маячная почта,маячнаяпочта,маячная почта,54.48178482055664
89450,вечная память,вечнаяпамять,вечная память,54.48735046386719
54135,Парк Патриот,ПаркПатриот,Парк Патриот,54.56270980834961
82202,ЩИТ и МЕЧ,ЩИТиМЕЧ,ЩИТ и МЕЧ,54.57321548461914
65865,Ричард Райт,РичардРайт,Ричард Райт,54.61310577392578
66070,Роман Филипов,РоманФилипов,Роман Филипов,54.67045211791992
131665,почта Германии,почтаГермании,почта Германии,54.683860778808594
10998,Военная Техника,ВоеннаяТехника,Военная Техника,54.717918395996094
89118,велосипед,велосипед,велосипед,54.7348747253418
103466,интересный факт,интересныйфакт,интересный факт,54.739044189453125
104882,каналы связи,каналысвязи,каналы связи,54.750160217285156
46185,МосВМУ,МосВМУ,Мос ВМУ,54.77812194824219
125036,офицеры россии,офицерыроссии,офицеры россии,54.78527069091797
146279,спешная почта,спешнаяпочта,спешная почта,54.832481384277344
145554,социальные сети,социальныесети,социальные сети,54.86094665527344
51254,Опрос МЧС,ОпросМЧС,Опрос МЧС,54.886104583740234
68876,Северная Осетия,СевернаяОсетия,Северная Осетия,54.933013916015625
88099,бронепробег,бронепробег,броне пробег,54.93303680419922
133733,почтовые правила,почтовыеправила,почтовые правила,54.95478057861328
108407,краски жизни,краскижизни,краски жизни,54.958797454833984
97250,для животных,дляживотных,для животных,54.967613220214844
60749,Почта подписывает,Почтаподписывает,Почта подписывает,55.00532531738281
122524,онлайн покупки,онлайнпокупки,онлайн покупки,55.026756286621094
109000,крылатское,крылатское,крылатское,55.044715881347656
126311,письма великих,письмавеликих,письма великих,55.05929946899414
55661,Подними Голову,ПоднимиГолову,Подними Голову,55.097496032714844
98749,дядя Степа,дядяСтепа,дядя Степа,55.098026275634766
82242,Щит И Лира,ЩитИЛира,Щит И Лира,55.111019134521484
26290,Дети Спасателей,ДетиСпасателей,Дети Спасателей,55.1153564453125
106534,коллекционирование,коллекционирование,коллекционирование,55.118595123291016
73034,Социальная Защита,СоциальнаяЗащита,Социальная Защита,55.11951446533203
138196,работаем брат,работаембрат,работаем брат,55.13428497314453
154918,яркая звезда,яркаязвезда,яркая звезда,55.16752243041992
8280,Ветераны ВОВ,ВетераныВОВ,Ветераны ВОВ,55.1721076965332
147911,текстильщики,текстильщики,текстильщики,55.18583679199219
67874,СМИ ОБ МЧС,СМИОБМЧС,СМИОБМЧС,55.18754577636719
137273,пропал человек,пропалчеловек,пропал человек,55.23456954956055
159745,Важно _ знать,Важно_знать,Важно_знать,55.23652267456055
51959,Остров Рождества,ОстровРождества,Остров Рождества,55.240089416503906
39559,МЧС РОССИИ,МЧСРОССИИ,МЧСРОССИИ,55.283180236816406
89175,велосипеды,велосипеды,велосипеды,55.30290985107422
76453,Тверское СВУ,ТверскоеСВУ,Тверское СВУ,55.306095123291016
133514,почтовые названия,почтовыеназвания,почтовые названия,55.310211181640625
5758,Бон Скотт,БонСкотт,Бон С к отт,55.317222595214844
41356,Маршал Устинов,МаршалУстинов,Маршал Устинов,55.34596252441406
55202,Подводные Силы,ПодводныеСилы,Подводные Силы,55.352333068847656
298,Авиадартс,Авиадартс,Авиа дарт с,55.402286529541016
148316,тимирязевский,тимирязевский,тимирязевский,55.43547058105469
6410,ВСРФ за год,ВСРФзагод,ВСРФ загод,55.44297790527344
100289,запасы на зиму,запасыназиму,запасы назиму,55.50053787231445
104701,как это устроено,какэтоустроено,как это устроено,55.51758575439453
141345,сбавь скорость,сбавьскорость,с бавь скорость,55.53362274169922
69028,Северный Кавказ,СеверныйКавказ,Северный Кавказ,55.53371047973633
120642,обратный отсчет,обратныйотсчет,обратный от счет,55.551239013671875
132221,почта в стихах,почтавстихах,почтавсти хах,55.603912353515625
4567,Бинг Кросби,БингКросби,Бинг Кросби,55.61965560913086
18725,Гранатометчики,Гранатометчики,Гранато метчики,55.63149642944336
139802,российская федерация,российскаяфедерация,российская федерация,55.64708709716797
13284,Военные Сборы,ВоенныеСборы,Военные Сборы,55.67000198364258
93985,день выпускника,деньвыпускника,день выпускника,55.690303802490234
140503,сайт Почты России,сайтПочтыРоссии,сайт Почты России,55.7011833190918
163532,Медиа Ас 2018,МедиаАс2018,Медиа А с 2018,55.71111297607422
92119,год литературы,годлитературы,год литературы,55.76789855957031
13153,Военные Медики,ВоенныеМедики,Военные Медики,55.773353576660156
91651,гелендваген,гелендваген,гелен дваген,55.782737731933594
116573,навечно в строю,навечновстрою,навечнов строю,55.79032897949219
10093,Вместе Ярче,ВместеЯрче,Вместе Ярче,55.84808349609375
39079,Лыжный Поход,ЛыжныйПоход,Лыжный Поход,55.86864471435547
159515,ВСКС _ Алания,ВСКС_Алания,ВСКС_Алания,55.90234375
79417,Харбмайдон,Харбмайдон,Харбмайдон,55.90268325805664
134522,почтовый музей,почтовыймузей,почтовый музей,55.93739318847656
140715,салон связи,салонсвязи,салон связи,55.94362258911133
51713,Освобождение Польши,ОсвобождениеПольши,Освобождение Польши,55.94512176513672
93142,грибной сезон,грибнойсезон,грибной сезон,55.95331573486328
10843,Военная Приемка,ВоеннаяПриемка,Военная Приемка,56.01103973388672
53200,ПРАВО знание,ПРАВОзнание,ПРАВО знание,56.017066955566406
3849,Безопасность ЭТО,БезопасностьЭТО,Безопасность ЭТО,56.028785705566406
84822,автострахование,автострахование,автострахование,56.08743667602539
17292,Герои Отечества,ГероиОтечества,Герои Отечества,56.087806701660156
168854,важно _ знать,важно_знать,важно_знать,56.09527587890625
110922,лучшее детям,лучшеедетям,лучшее детям,56.11286544799805
163575,Ми 8 АМТШ,Ми8АМТШ,Ми8АМТШ,56.161224365234375
86599,безопасность детей,безопасностьдетей,безопасность детей,56.164588928222656
29752,Золотая Маска,ЗолотаяМаска,Золотая Маска,56.17515182495117
