,gold,characters,hypothesis,value
62481,is the recession over yet,istherecessionoveryet,is the recession over yet,48.78099060058594
74672,stupid work suxes,stupidworksuxes,stupid worksuxes,49.2506103515625
75791,foll will friday,follwillfriday,foll will friday,49.29194259643555
20138,iPhone For Alonis,iPhoneForAlonis,iPhone For Alonis,49.92327117919922
31820,twitter iss toooooooooo pid,twitterisstoooooooooopid,twitter is stoooooooooopid,51.36006546020508
67266,jrz twitter lunch,jrztwitterlunch,jrz twitter lunch,51.792236328125
28480,hot lesbian twitter lovin,hotlesbiantwitterlovin,hot lesbian twitterlovin,52.05772018432617
76580,hot ass pact 2009,hotasspact2009,hot ass pact 2009,52.54539489746094
74382,BEA twitty party,BEAtwittyparty,BEA twitty party,52.66946792602539
9415,kwinana freeway,kwinanafreeway,kwinana freeway,53.97364044189453
6992,bar camp bkk3,barcampbkk3,barcampbkk3,54.160797119140625
70151,no bitch assness friday,nobitchassnessfriday,no bitch assness friday,54.4168701171875
30058,i hate rotoscoping 4eva,ihaterotoscoping4eva,i hate rotoscoping 4eva,54.464393615722656
71449,tweet b4 U eat,tweetb4Ueat,tweet b4 U eat,56.25863265991211
32929,hire sweets of georgia,hiresweetsofgeorgia,hire sweets of georgia,56.33185958862305
63952,im deprived tonight and i dont like it,imdeprivedtonightandidontlikeit,im deprived tonight and i dont like it,56.80006790161133
49497,never gonna mount ta nuthin,nevergonnamounttanuthin,never gonna mount ta nuthin,57.50505065917969
78168,DUMB friend thatz me,DUMBfriendthatzme,DUMB friend thatz me,59.00497817993164
56880,sad rake shaker 09,sadrakeshaker09,sadrake shaker09,59.46946334838867
61623,i hearts you harder like whoa,iheartsyouharderlikewhoa,i hearts you harder like whoa,59.714115142822266
74084,weathermen R never right,weathermenRneverright,weathermen R never right,60.88374328613281
48097,OHIO is 4 thrillaz,OHIOis4thrillaz,OHIO is 4 thrillaz,66.954833984375
59585,i already sold my soul to plants vs zombies,ialreadysoldmysoultoplantsvszombies,i already sold my soul to plantsvszombies,70.69024658203125
45507,baby song song is all il know now,babysongsongisallilknownow,baby song song is all i l know now,72.187255859375
53838,let wells have spotify back on her computer,letwellshavespotifybackonhercomputer,let wells have spotify back on her computer,76.40885925292969
4893,still not ready for 100 degree weather but luv Phx,stillnotreadyfor100degreeweatherbutluvPhx,stillnotreadyfor100 degree weather but luv Phx,89.10980987548828
41039,All Time Low Suck More Cock Than A Well Paid Whore,AllTimeLowSuckMoreCockThanAWellPaidWhore,AllTimeLowSuckMoreCockThanAWell PaidWhore,95.281005859375
